date,sku_id,channel,inventory_onhand,units_sold,lost_sales,arrivals_today,promo_flag,holiday_flag
2024-05-29,SKU_001,store,86,12,0,0,1,0
2024-05-30,SKU_001,store,63,23,0,0,1,0
2024-05-31,SKU_001,store,41,22,0,0,0,0
2024-06-01,SKU_001,store,16,25,0,0,0,0
2024-06-02,SKU_001,store,0,16,7,0,0,0
2024-06-03,SKU_001,store,0,0,15,0,0,0
2024-06-04,SKU_001,store,0,0,26,0,0,0
2024-06-05,SKU_001,store,0,0,35,0,0,0
2024-06-06,SKU_001,store,0,0,35,0,0,0
2024-06-07,SKU_001,store,0,0,31,0,0,0
2024-06-08,SKU_001,store,0,0,13,0,0,0
2024-06-09,SKU_001,store,0,0,30,0,0,0
2024-06-10,SKU_001,store,0,0,30,0,0,0
2024-06-11,SKU_001,store,129,0,14,129,0,0
2024-06-12,SKU_001,store,103,26,0,0,1,0
2024-06-13,SKU_001,store,72,31,0,0,0,0
2024-06-14,SKU_001,store,54,18,0,0,0,0
2024-06-15,SKU_001,store,28,26,0,0,0,0
2024-06-16,SKU_001,store,0,28,4,0,0,0
2024-06-17,SKU_001,store,0,0,17,0,0,0
2024-06-18,SKU_001,store,0,0,30,0,0,0
2024-06-19,SKU_001,store,0,0,13,0,0,0
2024-06-20,SKU_001,store,0,0,33,0,0,0
2024-06-21,SKU_001,store,0,0,33,0,0,0
2024-06-22,SKU_001,store,0,0,45,0,0,0
2024-06-23,SKU_001,store,0,0,37,0,0,0
2024-06-24,SKU_001,store,0,0,41,0,0,0
2024-06-25,SKU_001,store,0,0,41,0,0,0
2024-06-26,SKU_001,store,0,0,38,0,0,0
2024-06-27,SKU_001,store,0,0,21,0,0,0
2024-06-28,SKU_001,store,0,0,40,0,0,0
2024-06-29,SKU_001,store,0,0,16,0,0,0
2024-06-30,SKU_001,store,0,0,36,0,0,0
2024-07-01,SKU_001,store,0,0,17,0,0,0
2024-07-02,SKU_001,store,0,0,24,0,0,0
2024-07-03,SKU_001,store,0,0,43,0,0,0
2024-07-04,SKU_001,store,0,0,28,0,0,1
2024-07-05,SKU_001,store,0,0,35,0,0,0
2024-07-06,SKU_001,store,0,0,21,0,0,0
2024-07-07,SKU_001,store,0,0,33,0,0,0
2024-07-08,SKU_001,store,0,0,33,0,0,0
2024-07-09,SKU_001,store,0,0,29,0,0,0
2024-07-10,SKU_001,store,0,0,37,0,0,0
2024-07-11,SKU_001,store,0,0,25,0,1,0
2024-07-12,SKU_001,store,0,0,19,0,0,0
2024-07-13,SKU_001,store,0,0,18,0,0,0
2024-07-14,SKU_001,store,0,0,45,0,0,0
2024-07-15,SKU_001,store,0,0,44,0,0,0
2024-07-16,SKU_001,store,0,0,23,0,0,0
2024-07-17,SKU_001,store,0,0,35,0,1,0
2024-07-18,SKU_001,store,0,0,42,0,0,0
2024-07-19,SKU_001,store,0,0,32,0,0,0
2024-07-20,SKU_001,store,0,0,32,0,0,0
2024-07-21,SKU_001,store,0,0,42,0,0,0
2024-07-22,SKU_001,store,0,0,18,0,0,0
2024-07-23,SKU_001,store,0,0,10,0,0,0
2024-07-24,SKU_001,store,0,0,15,0,0,0
2024-07-25,SKU_001,store,0,0,26,0,0,0
2024-07-26,SKU_001,store,0,0,21,0,0,0
2024-07-27,SKU_001,store,0,0,35,0,0,0
2024-07-28,SKU_001,store,0,0,41,0,0,0
2024-07-29,SKU_001,store,0,0,34,0,0,0
2024-07-30,SKU_001,store,0,0,46,0,0,0
2024-07-31,SKU_001,store,0,0,26,0,0,0
2024-08-01,SKU_001,store,0,0,34,0,0,0
2024-08-02,SKU_001,store,0,0,23,0,0,0
2024-08-03,SKU_001,store,286,0,17,286,0,0
2024-08-04,SKU_001,store,253,33,0,0,0,0
2024-08-05,SKU_001,store,222,31,0,0,0,0
2024-08-06,SKU_001,store,301,37,0,116,0,0
2024-08-07,SKU_001,store,268,33,0,0,0,0
2024-08-08,SKU_001,store,254,14,0,0,0,0
2024-08-09,SKU_001,store,211,43,0,0,1,0
2024-08-10,SKU_001,store,194,17,0,0,0,0
2024-08-11,SKU_001,store,173,21,0,0,0,0
2024-08-12,SKU_001,store,138,35,0,0,0,0
2024-08-13,SKU_001,store,372,20,0,254,0,0
2024-08-14,SKU_001,store,359,13,0,0,0,0
2024-08-15,SKU_001,store,333,26,0,0,0,0
2024-08-16,SKU_001,store,301,32,0,0,0,0
2024-08-17,SKU_001,store,250,51,0,0,0,0
2024-08-18,SKU_001,store,501,17,0,268,0,0
2024-08-19,SKU_001,store,479,22,0,0,0,0
2024-08-20,SKU_001,store,450,29,0,0,0,0
2024-08-21,SKU_001,store,429,21,0,0,0,0
2024-08-22,SKU_001,store,399,30,0,0,1,0
2024-08-23,SKU_001,store,364,35,0,0,0,0
2024-08-24,SKU_001,store,347,17,0,0,0,0
2024-08-25,SKU_001,store,327,20,0,0,0,0
2024-08-26,SKU_001,store,289,38,0,0,1,0
2024-08-27,SKU_001,store,271,18,0,0,0,0
2024-08-28,SKU_001,store,401,26,0,156,0,0
2024-08-29,SKU_001,store,385,16,0,0,0,0
2024-08-30,SKU_001,store,354,31,0,0,0,0
2024-08-31,SKU_001,store,315,39,0,0,0,0
2024-09-01,SKU_001,store,510,27,0,222,0,0
2024-09-02,SKU_001,store,493,17,0,0,1,0
2024-09-03,SKU_001,store,466,27,0,0,0,0
2024-09-04,SKU_001,store,442,24,0,0,0,0
2024-09-05,SKU_001,store,411,31,0,0,1,0
2024-09-06,SKU_001,store,380,31,0,0,0,0
2024-09-07,SKU_001,store,347,33,0,0,0,0
2024-09-08,SKU_001,store,320,27,0,0,1,0
2024-09-09,SKU_001,store,299,21,0,0,0,0
2024-09-10,SKU_001,store,265,34,0,0,0,0
2024-09-11,SKU_001,store,252,13,0,0,0,0
2024-09-12,SKU_001,store,236,16,0,0,0,0
2024-09-13,SKU_001,store,209,27,0,0,0,0
2024-09-14,SKU_001,store,194,15,0,0,0,0
2024-09-15,SKU_001,store,163,31,0,0,0,0
2024-09-16,SKU_001,store,142,21,0,0,0,0
2024-09-17,SKU_001,store,109,33,0,0,0,0
2024-09-18,SKU_001,store,78,31,0,0,0,0
2024-09-19,SKU_001,store,56,22,0,0,0,0
2024-09-20,SKU_001,store,44,12,0,0,1,0
2024-09-21,SKU_001,store,32,12,0,0,0,0
2024-09-22,SKU_001,store,0,32,8,0,0,0
2024-09-23,SKU_001,store,0,0,60,0,0,0
2024-09-24,SKU_001,store,0,0,27,0,0,0
2024-09-25,SKU_001,store,0,0,29,0,0,0
2024-09-26,SKU_001,store,0,0,14,0,0,0
2024-09-27,SKU_001,store,0,0,26,0,0,0
2024-09-28,SKU_001,store,0,0,40,0,0,0
2024-09-29,SKU_001,store,0,0,30,0,0,0
2024-09-30,SKU_001,store,0,0,23,0,0,0
2024-10-01,SKU_001,store,0,0,9,0,0,0
2024-10-02,SKU_001,store,0,0,48,0,1,0
2024-10-03,SKU_001,store,0,0,37,0,0,0
2024-10-04,SKU_001,store,0,0,11,0,0,0
2024-10-05,SKU_001,store,0,0,36,0,0,0
2024-10-06,SKU_001,store,0,0,23,0,0,0
2024-10-07,SKU_001,store,0,0,25,0,0,0
2024-10-08,SKU_001,store,0,0,34,0,0,0
2024-10-09,SKU_001,store,0,0,36,0,0,0
2024-10-10,SKU_001,store,0,0,33,0,0,0
2024-10-11,SKU_001,store,0,0,24,0,0,0
2024-10-12,SKU_001,store,0,0,36,0,1,0
2024-10-13,SKU_001,store,0,0,27,0,0,0
2024-10-14,SKU_001,store,0,0,32,0,0,0
2024-10-15,SKU_001,store,0,0,43,0,0,0
2024-10-16,SKU_001,store,0,0,18,0,0,0
2024-10-17,SKU_001,store,0,0,37,0,0,0
2024-10-18,SKU_001,store,0,0,19,0,0,0
2024-10-19,SKU_001,store,0,0,38,0,0,0
2024-10-20,SKU_001,store,0,0,24,0,0,0
2024-10-21,SKU_001,store,0,0,49,0,0,0
2024-10-22,SKU_001,store,0,0,22,0,0,0
2024-10-23,SKU_001,store,0,0,22,0,0,0
2024-10-24,SKU_001,store,0,0,21,0,0,0
2024-10-25,SKU_001,store,0,0,39,0,0,0
2024-10-26,SKU_001,store,0,0,29,0,0,0
2024-10-27,SKU_001,store,0,0,22,0,0,0
2024-10-28,SKU_001,store,0,0,44,0,0,0
2024-10-29,SKU_001,store,0,0,36,0,0,0
2024-10-30,SKU_001,store,0,0,36,0,0,0
2024-10-31,SKU_001,store,0,0,32,0,0,0
2024-11-01,SKU_001,store,0,0,22,0,0,0
2024-11-02,SKU_001,store,0,0,22,0,0,0
2024-11-03,SKU_001,store,0,0,30,0,1,0
2024-11-04,SKU_001,store,0,0,28,0,0,0
2024-11-05,SKU_001,store,0,0,12,0,0,0
2024-11-06,SKU_001,store,0,0,40,0,0,0
2024-11-07,SKU_001,store,0,0,15,0,0,0
2024-11-08,SKU_001,store,0,0,29,0,0,0
2024-11-09,SKU_001,store,0,0,42,0,0,0
2024-11-10,SKU_001,store,0,0,15,0,0,0
2024-11-11,SKU_001,store,0,0,34,0,0,0
2024-11-12,SKU_001,store,0,0,33,0,0,0
2024-11-13,SKU_001,store,0,0,30,0,0,0
2024-11-14,SKU_001,store,0,0,23,0,0,0
2024-11-15,SKU_001,store,0,0,25,0,0,0
2024-11-16,SKU_001,store,0,0,39,0,0,0
2024-11-17,SKU_001,store,0,0,33,0,0,0
2024-11-18,SKU_001,store,0,0,25,0,0,0
2024-11-19,SKU_001,store,0,0,38,0,0,0
2024-11-20,SKU_001,store,0,0,21,0,0,0
2024-11-21,SKU_001,store,0,0,13,0,0,0
2024-11-22,SKU_001,store,0,0,34,0,0,0
2024-11-23,SKU_001,store,0,0,29,0,0,0
2024-11-24,SKU_001,store,0,0,31,0,0,0
2024-11-25,SKU_001,store,0,0,27,0,0,0
2024-11-26,SKU_001,store,0,0,23,0,0,0
2024-11-27,SKU_001,store,0,0,27,0,0,0
2024-11-28,SKU_001,store,0,0,23,0,0,1
2024-11-29,SKU_001,store,0,0,23,0,0,0
2024-11-30,SKU_001,store,0,0,34,0,0,0
2024-12-01,SKU_001,store,0,0,24,0,0,0
2024-12-02,SKU_001,store,245,0,30,245,1,0
2024-12-03,SKU_001,store,218,27,0,0,0,0
2024-12-04,SKU_001,store,203,15,0,0,0,0
2024-12-05,SKU_001,store,174,29,0,0,1,0
2024-12-06,SKU_001,store,139,35,0,0,0,0
2024-12-07,SKU_001,store,100,39,0,0,0,0
2024-12-08,SKU_001,store,85,15,0,0,0,0
2024-12-09,SKU_001,store,64,21,0,0,0,0
2024-12-10,SKU_001,store,45,19,0,0,0,0
2024-12-11,SKU_001,store,22,23,0,0,0,0
2024-12-12,SKU_001,store,294,22,18,294,0,0
2024-12-13,SKU_001,store,276,18,0,0,0,0
2024-12-14,SKU_001,store,234,42,0,0,0,0
2024-12-15,SKU_001,store,207,27,0,0,0,0
2024-12-16,SKU_001,store,171,36,0,0,0,0
2024-12-17,SKU_001,store,147,24,0,0,0,0
2024-12-18,SKU_001,store,115,32,0,0,0,0
2024-12-19,SKU_001,store,75,40,0,0,0,0
2024-12-20,SKU_001,store,54,21,0,0,0,0
2024-12-21,SKU_001,store,31,23,0,0,0,0
2024-12-22,SKU_001,store,0,31,6,0,0,0
2024-12-23,SKU_001,store,0,0,14,0,1,0
2024-12-24,SKU_001,store,0,0,17,0,0,0
2024-12-25,SKU_001,store,0,0,28,0,0,1
2024-12-26,SKU_001,store,119,0,29,119,0,0
2024-12-27,SKU_001,store,96,23,0,0,0,0
2024-12-28,SKU_001,store,85,11,0,0,0,0
2024-12-29,SKU_001,store,45,40,0,0,0,0
2024-12-30,SKU_001,store,152,37,0,144,0,0
2024-12-31,SKU_001,store,120,32,0,0,0,0
2023-01-01,SKU_001,ecomm,470,30,0,0,0,1
2023-01-02,SKU_001,ecomm,435,35,0,0,0,0
2023-01-03,SKU_001,ecomm,410,25,0,0,0,0
2023-01-04,SKU_001,ecomm,394,16,0,0,0,0
2023-01-05,SKU_001,ecomm,366,28,0,0,0,0
2023-01-06,SKU_001,ecomm,348,18,0,0,0,0
2023-01-07,SKU_001,ecomm,320,28,0,0,0,0
2023-01-08,SKU_001,ecomm,275,45,0,0,0,0
2023-01-09,SKU_001,ecomm,248,27,0,0,0,0
2023-01-10,SKU_001,ecomm,215,33,0,0,0,0
2023-01-11,SKU_001,ecomm,190,25,0,0,0,0
2023-01-12,SKU_001,ecomm,161,29,0,0,0,0
2023-01-13,SKU_001,ecomm,143,18,0,0,0,0
2023-01-14,SKU_001,ecomm,119,24,0,0,0,0
2023-01-15,SKU_001,ecomm,94,25,0,0,0,0
2023-01-16,SKU_001,ecomm,71,23,0,0,0,0
2023-01-17,SKU_001,ecomm,50,21,0,0,0,0
2023-01-18,SKU_001,ecomm,219,39,0,208,0,0
2023-01-19,SKU_001,ecomm,200,19,0,0,0,0
2023-01-20,SKU_001,ecomm,169,31,0,0,0,0
2023-01-21,SKU_001,ecomm,154,15,0,0,0,0
2023-01-22,SKU_001,ecomm,397,22,0,265,0,0
2023-01-23,SKU_001,ecomm,377,20,0,0,0,0
2023-01-24,SKU_001,ecomm,354,23,0,0,0,0
2023-01-25,SKU_001,ecomm,340,14,0,0,0,0
2023-01-26,SKU_001,ecomm,297,43,0,0,0,0
2023-01-27,SKU_001,ecomm,268,29,0,0,0,0
2023-01-28,SKU_001,ecomm,255,13,0,0,0,0
2023-01-29,SKU_001,ecomm,217,38,0,0,0,0
2023-01-30,SKU_001,ecomm,191,26,0,0,0,0
2023-01-31,SKU_001,ecomm,301,19,0,129,0,0
2023-02-01,SKU_001,ecomm,271,30,0,0,0,0
2023-02-02,SKU_001,ecomm,241,30,0,0,0,0
2023-02-03,SKU_001,ecomm,219,22,0,0,1,0
2023-02-04,SKU_001,ecomm,191,28,0,0,0,0
2023-02-05,SKU_001,ecomm,170,21,0,0,0,0
2023-02-06,SKU_001,ecomm,146,24,0,0,0,0
2023-02-07,SKU_001,ecomm,131,15,0,0,0,0
2023-02-08,SKU_001,ecomm,95,36,0,0,0,0
2023-02-09,SKU_001,ecomm,75,20,0,0,0,0
2023-02-10,SKU_001,ecomm,47,28,0,0,0,0
2023-02-11,SKU_001,ecomm,13,34,0,0,0,0
2023-02-12,SKU_001,ecomm,0,13,26,0,0,0
2023-02-13,SKU_001,ecomm,0,0,30,0,0,0
2023-02-14,SKU_001,ecomm,0,0,12,0,0,0
2023-02-15,SKU_001,ecomm,0,0,31,0,0,0
2023-02-16,SKU_001,ecomm,218,0,33,218,0,0
2023-02-17,SKU_001,ecomm,169,49,0,0,0,0
2023-02-18,SKU_001,ecomm,137,32,0,0,0,0
2023-02-19,SKU_001,ecomm,123,14,0,0,0,0
2023-02-20,SKU_001,ecomm,95,28,0,0,0,0
2023-02-21,SKU_001,ecomm,74,21,0,0,0,0
2023-02-22,SKU_001,ecomm,41,33,0,0,0,0
2023-02-23,SKU_001,ecomm,26,15,0,0,0,0
2023-02-24,SKU_001,ecomm,0,26,13,0,0,0
2023-02-25,SKU_001,ecomm,0,0,29,0,0,0
2023-02-26,SKU_001,ecomm,0,0,17,0,0,0
2023-02-27,SKU_001,ecomm,0,0,19,0,0,0
2023-02-28,SKU_001,ecomm,0,0,16,0,0,0
2023-03-01,SKU_001,ecomm,0,0,32,0,0,0
2023-03-02,SKU_001,ecomm,0,0,34,0,0,0
2023-03-03,SKU_001,ecomm,0,0,30,0,0,0
2023-03-04,SKU_001,ecomm,0,0,25,0,0,0
2023-03-05,SKU_001,ecomm,0,0,21,0,1,0
2023-03-06,SKU_001,ecomm,0,0,26,0,0,0
2023-03-07,SKU_001,ecomm,0,0,10,0,0,0
2023-03-08,SKU_001,ecomm,0,0,36,0,0,0
2023-03-09,SKU_001,ecomm,0,0,18,0,0,0
2023-03-10,SKU_001,ecomm,0,0,13,0,0,0
2023-03-11,SKU_001,ecomm,0,0,26,0,0,0
2023-03-12,SKU_001,ecomm,0,0,27,0,0,0
2023-03-13,SKU_001,ecomm,0,0,16,0,0,0
2023-03-14,SKU_001,ecomm,0,0,29,0,0,0
2023-03-15,SKU_001,ecomm,0,0,19,0,0,0
2023-03-16,SKU_001,ecomm,0,0,28,0,0,0
2023-03-17,SKU_001,ecomm,0,0,19,0,0,0
2023-03-18,SKU_001,ecomm,0,0,14,0,0,0
2023-03-19,SKU_001,ecomm,0,0,24,0,0,0
2023-03-20,SKU_001,ecomm,0,0,36,0,0,0
2023-03-21,SKU_001,ecomm,0,0,30,0,0,0
2023-03-22,SKU_001,ecomm,0,0,21,0,0,0
2023-03-23,SKU_001,ecomm,0,0,37,0,0,0
2023-03-24,SKU_001,ecomm,0,0,10,0,0,0
2023-03-25,SKU_001,ecomm,0,0,24,0,0,0
2023-03-26,SKU_001,ecomm,0,0,29,0,0,0
2023-03-27,SKU_001,ecomm,0,0,37,0,0,0
2023-03-28,SKU_001,ecomm,0,0,20,0,0,0
2023-03-29,SKU_001,ecomm,0,0,19,0,1,0
2023-03-30,SKU_001,ecomm,0,0,24,0,0,0
2023-03-31,SKU_001,ecomm,102,0,32,102,0,0
2023-04-01,SKU_001,ecomm,74,28,0,0,1,0
2023-04-02,SKU_001,ecomm,56,18,0,0,0,0
2023-04-03,SKU_001,ecomm,21,35,0,0,0,0
2023-04-04,SKU_001,ecomm,0,21,15,0,0,0
2023-04-05,SKU_001,ecomm,0,0,13,0,0,0
2023-04-06,SKU_001,ecomm,0,0,26,0,0,0
2023-04-07,SKU_001,ecomm,0,0,23,0,0,0
2023-04-08,SKU_001,ecomm,0,0,31,0,0,0
2023-04-09,SKU_001,ecomm,0,0,24,0,0,0
2023-04-10,SKU_001,ecomm,0,0,28,0,0,0
2023-04-11,SKU_001,ecomm,0,0,25,0,0,0
2023-04-12,SKU_001,ecomm,0,0,14,0,0,0
2023-04-13,SKU_001,ecomm,0,0,26,0,0,0
2023-04-14,SKU_001,ecomm,0,0,17,0,0,0
2023-04-15,SKU_001,ecomm,0,0,31,0,0,0
2023-04-16,SKU_001,ecomm,0,0,22,0,0,0
2023-04-17,SKU_001,ecomm,0,0,28,0,0,0
2023-04-18,SKU_001,ecomm,0,0,35,0,0,0
2023-04-19,SKU_001,ecomm,0,0,28,0,0,0
2023-04-20,SKU_001,ecomm,0,0,24,0,1,0
2023-04-21,SKU_001,ecomm,0,0,15,0,0,0
2023-04-22,SKU_001,ecomm,0,0,37,0,0,0
2023-04-23,SKU_001,ecomm,0,0,30,0,0,0
2023-04-24,SKU_001,ecomm,0,0,39,0,0,0
2023-04-25,SKU_001,ecomm,0,0,25,0,0,0
2023-04-26,SKU_001,ecomm,0,0,40,0,1,0
2023-04-27,SKU_001,ecomm,0,0,39,0,0,0
2023-04-28,SKU_001,ecomm,0,0,21,0,0,0
2023-04-29,SKU_001,ecomm,0,0,35,0,0,0
2023-04-30,SKU_001,ecomm,0,0,24,0,1,0
2023-05-01,SKU_001,ecomm,0,0,12,0,0,0
2023-05-02,SKU_001,ecomm,0,0,31,0,0,0
2023-05-03,SKU_001,ecomm,0,0,19,0,0,0
2023-05-04,SKU_001,ecomm,0,0,14,0,0,0
2023-05-05,SKU_001,ecomm,0,0,19,0,0,0
2023-05-06,SKU_001,ecomm,0,0,21,0,1,0
2023-05-07,SKU_001,ecomm,0,0,20,0,0,0
2023-05-08,SKU_001,ecomm,0,0,26,0,0,0
2023-05-09,SKU_001,ecomm,156,0,38,156,1,0
2023-05-10,SKU_001,ecomm,119,37,0,0,0,0
2023-05-11,SKU_001,ecomm,95,24,0,0,0,0
2023-05-12,SKU_001,ecomm,72,23,0,0,0,0
2023-05-13,SKU_001,ecomm,51,21,0,0,0,0
2023-05-14,SKU_001,ecomm,16,35,0,0,0,0
2023-05-15,SKU_001,ecomm,2,14,0,0,0,0
2023-05-16,SKU_001,ecomm,0,2,14,0,0,0
2023-05-17,SKU_001,ecomm,0,0,34,0,0,0
2023-05-18,SKU_001,ecomm,0,0,38,0,0,0
2023-05-19,SKU_001,ecomm,0,0,41,0,0,0
2023-05-20,SKU_001,ecomm,0,0,39,0,0,0
2023-05-21,SKU_001,ecomm,0,0,38,0,0,0
2023-05-22,SKU_001,ecomm,0,0,25,0,0,0
2023-05-23,SKU_001,ecomm,115,0,24,115,0,0
2023-05-24,SKU_001,ecomm,88,27,0,0,1,0
2023-05-25,SKU_001,ecomm,57,31,0,0,0,0
2023-05-26,SKU_001,ecomm,26,31,0,0,0,0
2023-05-27,SKU_001,ecomm,0,26,1,0,0,0
2023-05-28,SKU_001,ecomm,0,0,41,0,1,0
2023-05-29,SKU_001,ecomm,0,0,34,0,0,0
2023-05-30,SKU_001,ecomm,0,0,35,0,0,0
2023-05-31,SKU_001,ecomm,0,0,21,0,0,0
2023-06-01,SKU_001,ecomm,0,0,12,0,1,0
2023-06-02,SKU_001,ecomm,0,0,20,0,0,0
2023-06-03,SKU_001,ecomm,0,0,22,0,0,0
2023-06-04,SKU_001,ecomm,0,0,38,0,0,0
2023-06-05,SKU_001,ecomm,0,0,14,0,0,0
2023-06-06,SKU_001,ecomm,0,0,42,0,0,0
2023-06-07,SKU_001,ecomm,284,0,31,284,1,0
2023-06-08,SKU_001,ecomm,267,17,0,0,0,0
2023-06-09,SKU_001,ecomm,230,37,0,0,0,0
2023-06-10,SKU_001,ecomm,193,37,0,0,0,0
2023-06-11,SKU_001,ecomm,176,17,0,0,0,0
2023-06-12,SKU_001,ecomm,144,32,0,0,0,0
2023-06-13,SKU_001,ecomm,113,31,0,0,0,0
2023-06-14,SKU_001,ecomm,61,52,0,0,0,0
2023-06-15,SKU_001,ecomm,20,41,0,0,0,0
2023-06-16,SKU_001,ecomm,0,20,4,0,0,0
2023-06-17,SKU_001,ecomm,0,0,24,0,1,0
2023-06-18,SKU_001,ecomm,0,0,11,0,1,0
2023-06-19,SKU_001,ecomm,0,0,26,0,0,0
2023-06-20,SKU_001,ecomm,0,0,31,0,1,0
2023-06-21,SKU_001,ecomm,0,0,31,0,0,0
2023-06-22,SKU_001,ecomm,0,0,14,0,0,0
2023-06-23,SKU_001,ecomm,0,0,22,0,0,0
2023-06-24,SKU_001,ecomm,0,0,34,0,0,0
2023-06-25,SKU_001,ecomm,0,0,35,0,0,0
2023-06-26,SKU_001,ecomm,0,0,24,0,0,0
2023-06-27,SKU_001,ecomm,0,0,26,0,0,0
2023-06-28,SKU_001,ecomm,0,0,18,0,0,0
2023-06-29,SKU_001,ecomm,0,0,28,0,0,0
2023-06-30,SKU_001,ecomm,0,0,32,0,0,0
2023-07-01,SKU_001,ecomm,0,0,39,0,0,0
2023-07-02,SKU_001,ecomm,0,0,39,0,0,0
2023-07-03,SKU_001,ecomm,0,0,22,0,0,0
2023-07-04,SKU_001,ecomm,0,0,32,0,0,1
2023-07-05,SKU_001,ecomm,0,0,25,0,0,0
2023-07-06,SKU_001,ecomm,0,0,22,0,0,0
2023-07-07,SKU_001,ecomm,0,0,18,0,0,0
2023-07-08,SKU_001,ecomm,0,0,19,0,0,0
2023-07-09,SKU_001,ecomm,0,0,29,0,0,0
2023-07-10,SKU_001,ecomm,0,0,20,0,0,0
2023-07-11,SKU_001,ecomm,0,0,27,0,0,0
2023-07-12,SKU_001,ecomm,0,0,36,0,0,0
2023-07-13,SKU_001,ecomm,0,0,43,0,0,0
2023-07-14,SKU_001,ecomm,0,0,24,0,1,0
2023-07-15,SKU_001,ecomm,0,0,30,0,0,0
2023-07-16,SKU_001,ecomm,166,0,35,166,0,0
2023-07-17,SKU_001,ecomm,143,23,0,0,0,0
2023-07-18,SKU_001,ecomm,131,12,0,0,0,0
2023-07-19,SKU_001,ecomm,106,25,0,0,0,0
2023-07-20,SKU_001,ecomm,329,23,0,246,0,0
2023-07-21,SKU_001,ecomm,290,39,0,0,0,0
2023-07-22,SKU_001,ecomm,251,39,0,0,0,0
2023-07-23,SKU_001,ecomm,218,33,0,0,0,0
2023-07-24,SKU_001,ecomm,177,41,0,0,0,0
2023-07-25,SKU_001,ecomm,161,16,0,0,1,0
2023-07-26,SKU_001,ecomm,137,24,0,0,0,0
2023-07-27,SKU_001,ecomm,292,29,0,184,0,0
2023-07-28,SKU_001,ecomm,279,13,0,0,0,0
2023-07-29,SKU_001,ecomm,245,34,0,0,0,0
2023-07-30,SKU_001,ecomm,211,34,0,0,0,0
2023-07-31,SKU_001,ecomm,193,18,0,0,0,0
2023-08-01,SKU_001,ecomm,175,18,0,0,0,0
2023-08-02,SKU_001,ecomm,152,23,0,0,0,0
2023-08-03,SKU_001,ecomm,118,34,0,0,1,0
2023-08-04,SKU_001,ecomm,87,31,0,0,0,0
2023-08-05,SKU_001,ecomm,68,19,0,0,0,0
2023-08-06,SKU_001,ecomm,39,29,0,0,0,0
2023-08-07,SKU_001,ecomm,24,15,0,0,0,0
2023-08-08,SKU_001,ecomm,0,24,11,0,0,0
2023-08-09,SKU_001,ecomm,0,0,26,0,0,0
2023-08-10,SKU_001,ecomm,0,0,12,0,0,0
2023-08-11,SKU_001,ecomm,0,0,28,0,0,0
2023-08-12,SKU_001,ecomm,0,0,17,0,0,0
2023-08-13,SKU_001,ecomm,0,0,28,0,0,0
2023-08-14,SKU_001,ecomm,0,0,20,0,0,0
2023-08-15,SKU_001,ecomm,0,0,39,0,1,0
2023-08-16,SKU_001,ecomm,0,0,25,0,0,0
2023-08-17,SKU_001,ecomm,0,0,17,0,0,0
2023-08-18,SKU_001,ecomm,0,0,36,0,1,0
2023-08-19,SKU_001,ecomm,0,0,17,0,0,0
2023-08-20,SKU_001,ecomm,0,0,26,0,0,0
2023-08-21,SKU_001,ecomm,229,0,32,229,0,0
2023-08-22,SKU_001,ecomm,206,23,0,0,0,0
2023-08-23,SKU_001,ecomm,179,27,0,0,0,0
2023-08-24,SKU_001,ecomm,146,33,0,0,0,0
2023-08-25,SKU_001,ecomm,124,22,0,0,0,0
2023-08-26,SKU_001,ecomm,90,34,0,0,0,0
2023-08-27,SKU_001,ecomm,41,49,0,0,0,0
2023-08-28,SKU_001,ecomm,14,27,0,0,0,0
2023-08-29,SKU_001,ecomm,1,13,0,0,0,0
2023-08-30,SKU_001,ecomm,0,1,25,0,0,0
2023-08-31,SKU_001,ecomm,0,0,30,0,0,0
2023-09-01,SKU_001,ecomm,0,0,27,0,1,0
2023-09-02,SKU_001,ecomm,0,0,28,0,0,0
2023-09-03,SKU_001,ecomm,0,0,30,0,0,0
2023-09-04,SKU_001,ecomm,0,0,22,0,1,0
2023-09-05,SKU_001,ecomm,0,0,15,0,0,0
2023-09-06,SKU_001,ecomm,0,0,28,0,0,0
2023-09-07,SKU_001,ecomm,0,0,20,0,0,0
2023-09-08,SKU_001,ecomm,0,0,20,0,0,0
2023-09-09,SKU_001,ecomm,0,0,33,0,0,0
2023-09-10,SKU_001,ecomm,0,0,26,0,1,0
2023-09-11,SKU_001,ecomm,0,0,36,0,0,0
2023-09-12,SKU_001,ecomm,0,0,36,0,0,0
2023-09-13,SKU_001,ecomm,0,0,32,0,0,0
2023-09-14,SKU_001,ecomm,0,0,31,0,0,0
2023-09-15,SKU_001,ecomm,0,0,34,0,0,0
2023-09-16,SKU_001,ecomm,0,0,33,0,0,0
2023-09-17,SKU_001,ecomm,0,0,34,0,0,0
2023-09-18,SKU_001,ecomm,0,0,42,0,0,0
2023-09-19,SKU_001,ecomm,0,0,26,0,0,0
2023-09-20,SKU_001,ecomm,0,0,24,0,0,0
2023-09-21,SKU_001,ecomm,0,0,24,0,0,0
2023-09-22,SKU_001,ecomm,0,0,23,0,1,0
2023-09-23,SKU_001,ecomm,0,0,14,0,0,0
2023-09-24,SKU_001,ecomm,0,0,17,0,0,0
2023-09-25,SKU_001,ecomm,0,0,7,0,0,0
2023-09-26,SKU_001,ecomm,0,0,44,0,0,0
