index,SUPPLIER_NBR,SUPPLIER_ERP,SUPPLIER_ADDRESS,SUPPLIER_CITY,SUPPLIER_STATE,SUPPLIER_ZIP_CDE,SUPPLIER_COUNTRY,SUPPLIER_TAX_ID,SPEND_USD,D-U-N-S Number,business_name,street_address,Global Ultimate Business Name,cosine_similarity,match
953,34034767,24 HR SELF STORAGE,2501 S ROAN ST,JOHNSON CITY,TN,37601,US,62-1700140,0.0,57956077,"Blue Ridge 5, LLC",1914 N Roan St Ste 100 Johnson City TN,"Blue Ridge 5, LLC",0.4402,No
954,34034769,R?K ASSOCIATES OF WAUKESHA LP,W 228N 745 WESTMOUND DR,WAUKESHA,WI,53186,US,39-1568076,21000.0,6078703,Waukesha Bearings Corporation,N17w24222 Rivrwood Dr Waukesha WI,Dover Corporation,0.3513,No
957,34034772,KRG BELLE ISLE LLC,PO BOX 847952,DALLAS,TX,75284,US,20-1453863,6575.0,117136356,Marsh USA Inc., Dallas TX,"Marsh & McLennan Companies, Inc.",0.3066,No
958,34034780,BROADWAY SQUARE,4601 S BROADWAY SQ MALL,TYLER,TX,75703,US,35-1904931,4500.0,884620485,"Wenone, Inc.",4601 S Broadway Ave Tyler TX,"Wenone, Inc.",0.5474,No
959,34034781,BRE DDR CROCODILE FALCON RIDGE,PO BOX 931650,CLEVELAND,OH,44193,US,34-1723097,4000.0,17435137,Baker & Hostetler LLP, Cleveland OH,Baker & Hostetler LLP,0.3626,No
960,34034782,DDRA ARROWHEAD CROSSING LLC,PO BOX 931650,CLEVELAND,OH,44193,US,34-1723097,7340.03,17435137,Baker & Hostetler LLP, Cleveland OH,Baker & Hostetler LLP,0.3626,No
961,34034784,TOWN CENTER AT BOCA RATON,6000 GLADES RD STE 200,BOCA RATON,FL,33431,US,13-6874673,25694.239999999998,932423478,City of Boca Raton,201 W Palmetto Park Rd # 240 Boca Raton FL,City of Boca Raton,0.5273,No
962,34034785,TVM CENTERCAL OWNER LLC,1600 EAST FRANKLIN AVE,EL SEGUNDO,CA,90245,US,85-4084284,3000.0,804723989,Big 5 Sporting Goods Corp,2525 E El Segundo Blvd El Segundo CA,Big 5 Sporting Goods Corp,0.4041,No
963,34034786,CHAPEL HILL ASSOCIATES,"11155 RED RUN BLVD, SUITE 320",OWEN MILLS,MD,21117,US,85-1349714,22950.0,11074272,"Dancematic Fitness, LLC",10821 Red Run Blvd Owings Mills MD,"Dancematic Fitness, LLC",0.3142,No
964,34034789,CINCINNATi PREMIUM OUTLETS LLC,400 PREMIUM OUTLETS DR,MONROE,OH,45050,US,34-1755769,26700.0,4253878,Cincinnati Incorporated,7420 Kilby Rd Harrison OH,Cincinnati Incorporated,0.2537,No
965,34034790,MSM PROPRTY LLC,5000 SHELBYVILLE RD STE 50,LOUISVILLE,KY,40207,US,46-5170261,14300.0,796380327,"Ralbow, Inc.",4218 Shelbyville Rd Louisville KY,"Ralbow, Inc.",0.3765,No
966,34034794,ATC INVESTORS LP,1701 RIVER RUN STE 500,FORT WORTH,TX,76107,US,47-2524024,4562.5199999999995,115294111,"Retail Partners - Town South, LLC", Fort Worth TX,"Retail Partners - Town South, LLC",0.3697,No
967,34034799,WESTGATE MALL REALTY LLC,PO BOX 25078,TAMPA,FL,33622,US,84-4188020,8214.0,71183573,Teco, Tampa FL,Teco,0.3796,No
968,34034800,PRT REALTY LP WOODSTOCK,PO BOX 350018,BOSTON,MA,02241-0518,US,38-3212115,14250.0,123016875,Hexagon Engineers Associates,Main PO Boston MA,Hexagon Engineers Associates,0.3774,No
969,34034803,BRE RETAIL RESIDUAL OWNER 1 LLC,ATTN: NIA LAM,CINCINNATI,OH,45264-5346,US,80-0831163,10400.0,175308035,"T-Mobile Usa, Inc.", Cincinnati OH,"T-Mobile Us, Inc.",0.2461,No
970,34034806,OPB REALTY (ST. VITAL ) INC.,1225 ST MARY'S RD,WINNIPEG,MB,R2M 5E5,CA,,2704.07,204576740,GWL Realty Advisors Inc,444 St Mary Ave WINNIPEG MB,Power Corporation of Canada,0.3621,No
971,34034807,RIVER OAKS EL PASEO LLC,5678 N MESA,EL PASO,TX,79912,US,74-1670064,35230.66,27854688,"Santa Teresa Giant, LLC",601 N Mesa St El Paso TX,"Santa Teresa Giant, LLC",0.4501,No
972,34034811,"SANTA MARGARITA VENTURES, LLC",4667 MACARTHUR BLVD STE 420,NEWPORT BEACH,CA,92660,US,86-2923909,0.0,64735925,The Law Offices of Joseph R Manning Jr A Professional Corporation,4667 Macarthur CT # 150 Newport Beach CA,The Law Offices of Joseph R Manning Jr A Professional Corporation,0.5274,No
973,34034812,SELF STORAGE SOLUTIONS LLC,4004 BOX CAR LN,SYRACUSE,NY,13219,US,20-4805576,0.0,608116570,New York Office of General Services, Syracuse NY,New York Office of General Services,0.3263,No
974,34034813,KINGSWAY GARDEN HOLDINGS INC.,STE 320-109 ST AND PRINCESS ELIZABE,EDMONTON,AB,T5G 3A6,CA,130251416,33655.64,208212689,Tax And Revenue Administration,9811 109 Street Nw EDMONTON AB,Tax And Revenue Administration,0.3151,No
975,34034815,LAKES MALL REALTY LLC,PO BOX 25078,TAMPA,FL,33622,US,47-5625608,6725.0,71183573,Teco, Tampa FL,Teco,0.3796,No
976,34034821,TROPHY PROPERTIES LLC,PO BOX 6896,LINCOLN,NE,68506,US,47-0812124,3750.0,183494855,State of Nebraska, Lincoln NE,State of Nebraska,0.3526,No
977,34034827,RIVER CITY CENTRE LLC,PO BOX 639,DEXTER,MO,63841,US,87-1713961,9900.0,29743937,Tuley's Farm & Homes LLC,1301 W Business US Hwy Dexter MO,Tuley's Farm & Homes LLC,0.3047,No
978,34034831,ALGONQUIN I LLC,PO BOX 3636,SEAL BEACH,CA,90740,US,86-3508807,21517.45,361289023,"Pierpass, Inc.",13001 Seal Beach Blvd # 250 Seal Beach CA,"Pierpass, Inc.",0.3976,No
979,34034832,THE BATTERY TERMINAL / ASHLAND,3836 WINCHESTER AVE,ASHLAND,KY,41101,US,61-1045595,0.0,88981535,Town of Ashland,101 Main St Ashland MA,Town of Ashland,0.3917,No
980,34034834,IVANHOE CAMBRIDGE INC,51 5015-111 ST NW,EDMONTON,AB,T6H 4M6,CA,,4425.150000000001,247372456,Cannamm Limited Partnership,9636 51 Ave NW Suite 200 EDMONTON AB,Cannamm Limited Partnership,0.3793,No
981,34034835,G&I IX VALLEY BEND PROPERTY LLC,PO BOX 936555,ATLANTA,GA,31193,US,82-3389281,4500.0,969922686,D & H Distributing Co, Atlanta GA,D & H Distributing Co,0.3069,No
982,34034837,NADG/SG RIVERDALE VILLAGE LP,12761 RIVERDALE BLVD NW STE 104,COON RAPIDS,MN,55448,US,85-1847241,3213.88,77199922,Muddy Cow Inc,133 Coon Rapids Blvd NW Coon Rapids MN,Muddy Cow Inc,0.4063,No
983,34034842,ROCKSTEP WILLMER LLC,1605 1ST ST S,WILLMAR,MN,56201,US,47-4426113,2500.0,927012625,Department of Agriculture Minnesota,622 Highway 71 Ne Willmar MN,State of Minnesota,0.308,No
984,34034843,STORAGE DEPOT,14260 W VAN BUREN ST,GOODYEAR,AZ,85338,US,86-0873466,0.0,860916758,Snell & Willmer LLP,400 E Van Buren St Phoenix AZ,Snell & Willmer LLP,0.3378,No
985,34034856,PEACHTREE MALL LLC,PO BOX 86,MINNEAPOLIS,MN,55486-2330,US,41-1746121,12000.0,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.413,No
986,34034858,JPMCC 2014?FL6,895 CENTRAL AVE STE 600,CINCINNATI,OH,45202,US,38-3939286,0.0,101071756,City of Cincinnati,805 Central Ave Ste 600 Cincinnati OH,City of Cincinnati,0.4348,No
987,34034860,BVA AVENUE LLC,7195 DALLAS PKWY,PLANO,TX,75024,US,85-2421308,3000.0,50948896,"Whiskey Cake, LLC",3601 Dallas Pkwy Plano TX,"Whiskey Cake, LLC",0.363,No
988,34034862,MORGAN STANLEY CAPITAL TR COMMER,2100 W 7TH ST,FORT WORTH,TX,76107,US,38-3847552,500.0,59987111,Wich Wich,2913 W 7th St Fort Worth TX,Wich Wich,0.4492,No
989,34034863,CPT LOUISVILLE I LLC,4055 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,US,80-0921086,3250.0,7001910,City of Louisville,601 W Jefferson St Louisville KY,City of Louisville,0.4283,No
990,34034864,SPM ACQUISTION LLC,500 SOUTHPARK CTR,STRONGSVILLE,OH,44136,US,86-2087082,19558.0,127750300,"Home Depot U.S.A., Inc.",8199 Pearl Rd Strongsville OH,The Home Depot Inc,0.2754,No
991,34034871,985 WEST VOLUSIA LLC,PO BOX 746159,ATLANTA,GA,30374,US,38-3881283,8720.0,969922686,D & H Distributing Co, Atlanta GA,D & H Distributing Co,0.3134,No
992,34034873,BEACHWOOD PLACE JV LLC,26300 CEDAR RD,BEACHWOOD,OH,44122,US,83-1649366,21978.0,76756428,City of Beachwood,25325 Fairmount Blvd Beachwood OH,City of Beachwood,0.4091,No
993,34034875,CPUS MOCKINGBIRD LP,PO BOX 102039,PASADENA,CA,91189,US,30-0885347,8166.599999999999,171245827,"AON Consulting Worldwide, Inc.", Pasadena CA,AON GLOBAL LIMITED,0.3386,No
994,34034876,STONECREST MALL SPE LLC,2929 TURNER HILL RD,LITHONIA,GA,30038,US,56-2385169,4890.0,51274355,"Luther Rice College & Seminary, Inc.",3038 Evans Mill Rd Lithonia GA,"Luther Rice College & Seminary, Inc.",0.2672,No
995,34034877,PREP HILLSIDE REAL ESTATE LLC,PO BOX 715151,CINCINNATI,OH,45271-5151,US,82-1667202,4800.0,175308035,"T-Mobile Usa, Inc.", Cincinnati OH,"T-Mobile Us, Inc.",0.3364,No
997,34034882,CENTURY DEVELOPMENT COMPANY,10689 PENNSYLVANIA ST STE 100,INDIANAPOLIS,IN,46280,US,35-6076290,0.0,932690431,"Hoch Correctional Consultants & Services, Inc.",1202 N Pennsylvania St Indianapolis IN,"Hoch Correctional Consultants & Services, Inc.",0.3448,No
998,34034884,BVA ALAMO SPE LLC,PO BOX 6288,HICKSVILLE,NY,11802,US,87-1600869,9500.0,967314274,"Masala Wok, Inc.",107 Broadway Ste A Hicksville NY,"Masala Wok, Inc.",0.2798,No
999,34034885,KIMCO REALTY CORPORATION,PO BOX 30344,TAMPA,FL,33630,US,13-2744380,18585.0,71183573,Teco, Tampa FL,Teco,0.3752,No
1001,34034889,PRT REALITY LP,PO BOX 350018,BOSTON,MA,02241-0518,US,38-3212115,3000.0,123016875,Hexagon Engineers Associates,Main PO Boston MA,Hexagon Engineers Associates,0.3774,No
1002,34034890,THE STORAGE COMPANY AT HOLLY LLC,5502 HOLLY RD,CORPUS CHRISTI,TX,78411,US,47-5631826,0.0,190101097,Food Emporium 163,4101 A US Hwy Corpus Christi TX,Food Emporium 163,0.3471,No
1003,34034892,ACADIA STRATEGIC OPPROTUNITY FUND,"PROPERTY 0343, PO BOX 419592",BOSTON,MA,02241-9592,US,35-2571200,42000.0,123016875,Hexagon Engineers Associates,Main PO Boston MA,Hexagon Engineers Associates,0.2554,No
1004,34034893,TCSH LP,701 N POST OAK RD STE 210,HOUSTON,TX,77057,US,81-4068570,4644.0,606237725,"Cook Ross, Inc",1000 N Post Oak Rd Ste 22 Houston TX,"Cook Ross, Inc",0.439,No
1005,34034896,TOCU XIV LLC,200 RIVER MARKET AVE STE 501,LITTLE ROCK,AR,72201,US,82-5355547,5310.0,148433316,Suit Up,300 S University Ave Little Rock AR,Suit Up,0.3543,No
1006,34034898,GULFBROOK INVESTMENTS INC,SDS-12-1851 PO BOX 86,MINNEAPOLIS,MN,55486-1851,US,13-3028162,20700.0,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.2804,No
1007,34034901,JPMBB 2015-C28 IN WA WI,2100 W 7TH ST - WOODMONT CO.,FORT WORTH,TX,76107,US,38-3968473,6600.0,59987111,Wich Wich,2913 W 7th St Fort Worth TX,Wich Wich,0.3647,No
1008,34034902,COLONY SQUARE MALL OWNER LLC,3575 MAPLE AVE,ZANESVILLE,OH,43701,US,82-5391234,7806.6,117794833,Genesis Medical Group LLC,2800 Maple Ave Zanesville OH,Genesis Medical Group LLC,0.4366,No
1009,34034903,HINES GLOBAL REIT II PROPERTIES LP,PO BOX 733538,CINCINNATI,OH,45209,US,80-0947375,0.0,175308035,"T-Mobile Usa, Inc.", Cincinnati OH,"T-Mobile Us, Inc.",0.3297,No
1010,34034907,DEVILLE ? THF MASSILLON DEVELOPMENT,211 N STADIUM BLVD STE 201,COLUMBIA,MO,65203,US,34-1898965,16875.0,38840723,Tkg SEC 423/380 Investor LP,213 N Stadium Blvd # 203 Columbia MO,Tkg SEC 423/380 Investor LP,0.4198,No
1011,34034910,MIC MAC MALL LIMITED PARTNERSHIP,21 MIC MAC BLVD 3RD FL MGMT OFC,DARTMOUTH,NS,B3A 4N3,CA,859624876,2808.0299999999997,248775595,Nationwide Promotions,12 Dawn Dr DARTMOUTH NS,Nationwide Promotions,0.2399,No
1012,34034912,OAK COURT MALL LLC,4465 POPLAR AVE,MEMPHIS,TN,38117,US,46-4884911,0.0,1316561,International Paper Company,6400 Poplar Ave Memphis TN,International Paper Company,0.4022,No
1013,34034915,LEIGH MS MALL LLC,PO BOX 204227,AUGUSTA,GA,30909,US,84-3556992,10200.0,87610403,Wrg Transportation LLC, Augusta GA,Wrg Transportation LLC,0.4175,No
1014,34034920,UG2 SOLON OH LP,950 MAIN AVE STE 210,CLEVELAND,OH,44113,US,86-1848414,5750.0,17435137,Baker & Hostetler LLP, Cleveland OH,Baker & Hostetler LLP,0.3562,No
1015,34034924,POM COLLEGE STATION LLC,PO BOX 8670,CAROL STREAM,IL,60197-8670,US,62-1542285,14000.0,80631169,Wex Bank, Carol Stream IL,Wex Inc.,0.4436,No
1016,34034931,BZA KENOSHA LLC,"34505 W 12 MILE RD, SUITE 250",FARMINGTON HILLS,MI,48331,US,87-1230344,28000.02,85031201,City of Farmington Hills,31555 W 11 Mile Rd Farmington Hills MI,City of Farmington Hills,0.3443,No
1017,34034932,ULTRA OUTLETS OF MINNESOTA LLC,5900 SOM CENTER RD 12-334,WILLOUGHBY,OH,44094,US,47-5653150,3000.0,23191467,Crystal Place Partners LLC,5900 Som Center Rd Willoughby OH,Crystal Place Partners LLC,0.5707,No
1018,34034933,AVR CPC ASSOCIATES LLC,"LOCKBOX 8000, DEPT 024,",AMHERST,NY,14228,US,26-0405589,4350.0,54907243,Richmond North Associates Inc,4955 N Bailey Ave Ste 109 Amherst NY,Richmond North Associates Inc,0.2166,No
1019,34034935,HELTON AND HELTON PARTNERSHIP,5210 WINDOVER HGTS,ASHLAND,KY,41102,US,85-4060766,21000.0,51486489,"Osteria La Buca II, LLC",5210 Melrose Ave Los Angeles CA,"Osteria La Buca II, LLC",0.22,No
1020,34034936,SAWMILL SQUARE ASSOCIATES,910 SAWMILL RD STE 219,LAUREL,MS,39440,US,74-2166114,2600.0,149707408,County of Leake,219 W Main St Carthage MS,County of Leake,0.248,No
1021,34034937,VESTAR BEST IN THE WEST PROPERTY LL,PO BOX 30412,TAMPA,FL,33630,US,36-4883265,8500.0,40769633,City of West Palm, Tampa FL,City of West Palm,0.4142,No
1022,34034938,CF REALTY HOLDINGS INC,7 MAGINN MEWS,TORONTO,ON,M3C 0G8,CA,896780699,5088.280000000001,769213679,BJU INTERNATIONAL,3 Junction Mews LONDON ,BJU INTERNATIONAL,0.2607,No
1025,34034942,MONTGOMERY MALL REALTY HOLDING LLC,1010 NORTHERN BLVD STE 212,GREAT NECK,NY,11021,US,87-3371332,11400.0,13423635,"H Mart West, Inc.",495 Great Neck Rd Great Neck NY,"H Mart West, Inc.",0.3726,No
1026,34034944,GREEN RIDGE HOLDINGS LLC,1221 BOWERS ST 1869,BIRMINGHAM,MI,48012,US,87-3332854,9600.0,101440155,US Green Holdings LLC,535 Smithfield St Ste 800 Pittsburgh PA,US Green Holdings LLC,0.2615,No
1028,34034948,WESTMINSTER MALL LLC,1025 WESTMINSTER MALL,WESTMINSTER,CA,92683,US,46-4674640,3900.0,83203984,City of Westminster,4800 W 92nd Ave Westminster CO,City of Westminster,0.5437,No
1029,34034949,MERRITT SQUARE REALTY LLC,150 GREAT NECK RD STE 304,GREAT NECK,NY,11021,US,81-3186042,3988.14,13423635,"H Mart West, Inc.",495 Great Neck Rd Great Neck NY,"H Mart West, Inc.",0.548,No
1030,34034954,STORAGE ON THE SPOT INC,PO BOX 284,IRONTON,OH,45638,US,31-1626053,1800.0,84937837,"Baylee Group, Inc.",2805 S 6th St Ironton OH,"Baylee Group, Inc.",0.3092,No
1031,34034962,WSPGB MALL LLC,818 W RIVERSIDE AVE STE 300,SPOKANE,WA,99201,US,46-2277720,2255.7,175473644,"Black Realty Management, Inc.",801 W Riverside Ave # 300 Spokane WA,"Black Realty, Inc.",0.4765,No
1032,34034965,DDR MIAMI AVENUE LLC,PO BOX 931650,CLEVELAND,OH,44193,US,34-1723097,9585.0,17435137,Baker & Hostetler LLP, Cleveland OH,Baker & Hostetler LLP,0.3626,No
1033,34034966,ST MARYS SQUARE BUSINESS COMPLEX,PO BOX 15,ST MARYS,OH,45822,US,83-1584475,2000.0,121059062,Don's Pizza,320 S Saint Marys St Saint Marys PA,Don's Pizza,0.3629,No
1034,34034968,SOUTHLAND MALL LP,"SDS-11-1150, PO BOX 86",MINNEAPOLIS,MN,55486,US,61-1697511,7206.0,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.2892,No
1035,34034969,ONNI BURBANK TOWN CENTER LLC,201 E MAGNOLIA BLVD SUITE 151,BURBANK,CA,91502,US,35-2723115,24960.0,621566491,"Porto's Bakery Burbank, Inc.",3614 W Magnolia Blvd Burbank CA,"Porto's Bakery Burbank, Inc.",0.4706,No
1036,34034971,ML-MJW SOUTHLANDS AURORA VENTURE,20 S CLARK ST STE 300,CHICAGO,IL,60603,US,61-1868533,9000.0,5396606,"Dun & Bradstreet, Inc.",20 S Clark St Ste 2100 Chicago IL,"Dun & Bradstreet Holdings, Inc.",0.5356,No
1037,34034976,GLENDALE CENTRE LLC,33251 COLLECTIONS CENTER DR,CHICAGO,IL,60693,US,20-1453863,6550.0,965750164,Robert Half International Inc.,12400 Collections Ctr Dr Chicago IL,Robert Half International Inc.,0.3769,No
1038,34034977,CHARLES WV MALL LLC,PO BOX 204227,AUGUSTA,GA,30917,US,86-3236878,7272.0,87610403,Wrg Transportation LLC, Augusta GA,Wrg Transportation LLC,0.4175,No
1039,34034981,DT CONNECTICUT COMMONS LLC,PO BOX 734208,CHICAGO,IL,60673-4208,US,83-2583014,15000.0,623230190,Dt Trading LLP,141 W Jackson Blvd # 300 Chicago IL,Dt Trading LLP,0.3138,No
1040,34034986,MARKET MALL LEASEHOLDS INC,3625 SHAGANAPPI TRAIL NW,CALGARY,AB,T3A 0E2,CA,121597744,14685.43,208083318,Milestones #5238,3625 Shaganappi Trail Nw CALGARY AB,Milestones #5238,0.6667,No
1041,34034995,TANGER PROPERTIES LIMITED,PO BOX 419258,BOSTON,MA,02241-9258,US,47-2007328,14000.0,94540725,"H. P. Tanger Properties, Inc.",32 Fairfield St Ste 1 Boston MA,"H. P. Tanger Properties, Inc.",0.4365,No
1042,34035000,TRIANGLE TOWN CENTER REALTY,1010 NORTHERN BLVD STE 212,GREAT NECK,NY,11021,US,87-3025013,2250.0,13423635,"H Mart West, Inc.",495 Great Neck Rd Great Neck NY,"H Mart West, Inc.",0.3726,No
1043,34035002,DOS LAGOS SQUARED LLC,3535 INLAND EMPIRE BLVD,ONTARIO,CA,91764,US,87-3106252,9750.0,60902607,Drive In Sonic Drive,3602 Inland Empire Blvd B220 Ontario CA,Drive In Sonic Drive,0.4321,No
1044,34035003,RPI CARLSBAD LP,PO BOX 639700,CINCINNATI,OH,45263,US,61-1697511,7725.0,175308035,"T-Mobile Usa, Inc.", Cincinnati OH,"T-Mobile Us, Inc.",0.3364,No
1045,34035005,SIKES SENTER MALL REALTY HOLDING,1010 NORTHERN BLVD STE 212,GREAT NECK,NY,11021,US,87-4799690,1260.0,13423635,"H Mart West, Inc.",495 Great Neck Rd Great Neck NY,"H Mart West, Inc.",0.3726,No
1046,34035010,DUBLIN OAKS LIMITED,PO BOX 1450,COLUMBUS,OH,43215,US,31-1668219,1200.0,556537058,Redman Redman & Horvath, Columbus OH,Redman Redman & Horvath,0.372,No
1047,34035016,CENTRAL WALK MAYFAIR SHOPPING CTR,"UNIT 221, 3147 DOUGLAS ST",VICTORIA,BC,V8Z 6E3,CA,771576949,9001.47,247682730,A-Channel Vancouver Island,1420 Broad St VICTORIA BC,A-Channel Vancouver Island,0.2584,No
1048,34035021,TIGRISWOODS LLC,4833 N EDGEWOOD DR STE 201,PROVO,UT,84604,US,27-0703069,3000.0,35339035,Calder Brothers Co Inc,47 E 300 N Provo UT,Calder Brothers Co Inc,0.2901,No
1049,34035026,SILVERLAKE SORRENTO WEST LLC,PO BOX 310300 PROPERTY 431511,DES MOINES,IA,50331-0300,US,42-0127290,6000.0,832516483,Iowa State Treasurer, Des Moines IA,State of Iowa,0.3451,No
1050,34035027,MERLE HAY INVESTORS LLC,PO BOX 4502,DES MOINES,IA,50305,US,81-3440435,600.0,832516483,Iowa State Treasurer, Des Moines IA,State of Iowa,0.4638,No
1051,34035031,SR SUN CENTER LLC,4300 E FIFTH AVE,COLUMBUS,OH,43219,US,45-3110300,5000.0,607090115,Florida Sun Corp.,5939 E Main St Columbus OH,Florida Sun Corp.,0.3465,No
1052,34035036,SM EASTLAND MALL,"DEPT 880479, PO BOX 29650",PHOENIX,AZ,85038-9650,US,95-4430951,27232.09,95092321,Dept of Revenue Arizona, Phoenix AZ,State of Arizona,0.2677,No
1053,34035042,NORTH KINGS HIGHWAY LLC,1700 MARKET LN,NORFOLK,NE,68701,US,84-2153188,1800.0,87132973,Town of Norfolk,1 Liberty Ln Norfolk MA,Town of Norfolk,0.299,No
1054,34035046,NEW SUDBURY CENTRE INC,200-1033 BARRYDOWNE RD,SUDBURY,ON,P3A 5Z9,CA,758592208,11970.74,167320154,Atlantis Technology Corp,1620 Sudbury Rd Ste 1 Concord MA,Atlantis Technology Corp,0.2258,No
1055,34035051,WESTFIELD EMPORIUM LLC,PO BOX 743331,LOS ANGELES,CA,90074-3331,US,95-4824905,21485.0,932695778,"Westfield, LLC",2049 Century Park E FL 41 Los Angeles CA,UNIBAIL-RODAMCO-WESTFIELD SE,0.3905,No
1056,34035052,HSC PROPERTY OWNER LLC,PO BOX 848727,LOS ANGELES,CA,90084-8727,US,87-1645359,16400.579999999998,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.3508,No
1057,34035053,NW ARKANSAS MALL REALTY LLC,PO BOX 25078,TAMPA,FL,33622,US,81-0799846,5600.0,71183573,Teco, Tampa FL,Teco,0.3796,No
1058,34035055,WHITESTONE VILLAGE SQUARE AT,PO BOX 669185,DALLAS,TX,75266-9185,US,76-0594968,4588.5,117136356,Marsh USA Inc., Dallas TX,"Marsh & McLennan Companies, Inc.",0.2921,No
1059,34035061,DDR DEL SOL LLC SE,PO BOX 70106,SAN JUAN,PR,00936,US,66-0985862,20843.7,941994001,Asume, San Juan PR,Asume,0.4559,No
1060,34035062,GGP?TRS LLC,"SDS-12-3113, PO BOX 86",MINNEAPOLIS,MN,55486-3113,US,51-0418363,34802.2,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.2773,No
1061,34035065,KS BAYSHORE INC,100 BAYSHORE DR,OTTAWA,ON,K2B 8C1,CA,796788602,11890.33,253983373,Nova Networks Inc,1700 Woodward Dr Suite 100 OTTAWA ON,Nova Networks Inc,0.3088,No
1062,34035066,SILVER DERBY LLC,333 S BROADWAY,WICHITA,KS,67202,US,87-2999336,7500.0,80400797,"Weigand-Omega Management, Inc.",333 S Broadway Ave # 105 Wichita KS,"Weigand-Omega Management, Inc.",0.5878,No
1063,34035067,BRASS MILL CENTER MALL REALTY,1010 NORTHERN BLVD STE 212,GREAT NECK,NY,11021,US,87-4766646,4000.0,13423635,"H Mart West, Inc.",495 Great Neck Rd Great Neck NY,"H Mart West, Inc.",0.3726,No
1064,34035068,3413 TITTABAWASSEE ROAD LEASING,911 E COUNTY LINE RD STE 206,LAKEWOOD,NJ,08701,US,87-3059813,3000.0,190104013,Ds Services Corp.,206 Bergen Ave Ste 206 # 206 Kearny NJ,Ds Services Corp.,0.2688,No
1065,34035069,DAYTON MALL II LLC,LOCKBOX ACCT 005935,CINCINNATI,OH,45264-5935,US,45-5073963,3900.0,94457806,City of Dayton,300 N Main St Dayton OH,City of Dayton,0.2697,No
1066,34035073,RSS WFRBS2011 C2 FL PCM LLC,1441 TAMIAMI TRAIL STE 608,PORT CHARLOTTE,FL,33948,US,86-3696119,2568.7799999999997,187295175,Charlotte State Bank & Trust,1100 Tamiami Trl Port Charlotte FL,Crews Banking Corporation,0.4464,No
1067,34035077,KIMCO REALTY CORPORATION,PO BOX 30344,TAMPA,FL,33630,US,13-2744380,3807.43,71183573,Teco, Tampa FL,Teco,0.3752,No
1068,34035078,LAUREL PARK RETAIL HOLDING LLC,PO BOX 749464,ATLANTA,GA,30374-9464,US,20-2840449,3450.0,969922686,D & H Distributing Co, Atlanta GA,D & H Distributing Co,0.3069,No
1069,34035079,MAXIMO PLAZA INC,2100 W 7TH ST,FORT WORTH,TX,76107,US,59-3145004,5100.0,59987111,Wich Wich,2913 W 7th St Fort Worth TX,Wich Wich,0.4492,No
1070,34035080,MONROE RETAIL GROUP LLC,PO BOX 260173,DALLAS,TX,75326-0173,US,82-3831599,2075.36,116993743,"Driveline Retail Merchandising, Inc.", Dallas TX,"Driveline Retail Merchandising, Inc.",0.3858,No
1071,34035082,DEVONSHIRE HOLDINGS INC,3100 HOWARD AVE,WINDSOR,ON,N8X 3Y8,CA,758592208,58179.42,18678508,"Blake Group Holdings, Inc.",4 New Park Rd East Windsor CT,"Franklin Electric Co., Inc.",0.2821,No
1072,34035091,RSS WFCM2013?LC?MT RO LLC,PO BOX 743720,LOS ANGELES,CA,90074-3720,US,86-1568903,6562.5,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.3508,No
1073,34035094,CBL-WESTMORELAND LP,PO BOX 8668,CAROL STREAM,IL,60197-8668,US,62-1542285,20900.0,80631169,Wex Bank, Carol Stream IL,Wex Inc.,0.4322,No
1074,34035097,MROF I SPE III?MARYSVILLE LLC,PO BOX 92276,LAS VEGAS,NV,89193-2276,US,84-4714227,2000.0,947908711,City of Las Vegas, Las Vegas NV,City of Las Vegas,0.4212,No
1075,34035098,T EASTGATE PLAZA NR NV LLC,PO BOX 209277,AUSTIN,TX,78720-9277,US,87-3665930,1200.0,859352171,"Workforce Commission, Texas", Austin TX,"Workforce Commission, Texas",0.3335,No
1076,34035102,PWREI GREENSBURG LLC,9102 N MERIDIAN ST STE 230,INDIANAPOLIS,IN,46260,US,90-1023224,3012.81,828834452,"Jobvite, Inc.",20 N Meridian St Ste 300 Indianapolis IN,"Jobvite, Inc.",0.3565,No
1077,34035103,RPAI LANSING EASTWOOD LLC,13068 COLLECTION CTR DR,CHICAGO,IL,60693,US,20-1453863,4200.0,15989523,"Aecom Energy & Construction, Inc.",Collection Center Dr Chicago IL,Aecom,0.5143,No
1078,34035107,KIMCO REALTY CORPORATION,PO BOX 30344,TAMPA,FL,33630,US,13-2744380,14946.0,71183573,Teco, Tampa FL,Teco,0.3752,No
1080,34035109,CORNERSTONE CENTER II LLC,174 CORNERSTONE CT STE B,HOT SPRINGS,AR,71913,US,20-3434519,6000.0,17373874,The Villa Inc,110 Central Ave Hot Springs AR,The Villa Inc,0.3308,No
