Region,Country,Store,SKU,date,quantity
APAC,Australia,Store11,computer-15 inch,2020-11-03,157
APAC,Australia,Store12,phone-black,2020-11-03,207
APAC,Australia,Store12,phone-white,2020-11-03,291
APAC,Australia,Store12,computer-18 inch,2020-11-03,151
APAC,Australia,Store12,computer-15 inch,2020-11-03,172
APAC,Australia,Store11,phone-black,2020-11-04,55
APAC,Australia,Store11,phone-white,2020-11-04,98
APAC,Australia,Store11,computer-18 inch,2020-11-04,278
APAC,Australia,Store11,computer-15 inch,2020-11-04,85
APAC,Australia,Store12,phone-black,2020-11-04,218
APAC,Australia,Store12,phone-white,2020-11-04,198
APAC,Australia,Store12,computer-18 inch,2020-11-04,93
APAC,Australia,Store12,computer-15 inch,2020-11-04,91
APAC,Australia,Store11,phone-black,2020-11-05,40
APAC,Australia,Store11,phone-white,2020-11-05,125
APAC,Australia,Store11,computer-18 inch,2020-11-05,205
APAC,Australia,Store11,computer-15 inch,2020-11-05,164
APAC,Australia,Store12,phone-black,2020-11-05,145
APAC,Australia,Store12,phone-white,2020-11-05,176
APAC,Australia,Store12,computer-18 inch,2020-11-05,120
APAC,Australia,Store12,computer-15 inch,2020-11-05,147
APAC,Australia,Store11,phone-black,2020-11-06,52
APAC,Australia,Store11,phone-white,2020-11-06,107
APAC,Australia,Store11,computer-18 inch,2020-11-06,249
APAC,Australia,Store11,computer-15 inch,2020-11-06,181
APAC,Australia,Store12,phone-black,2020-11-06,97
APAC,Australia,Store12,phone-white,2020-11-06,205
APAC,Australia,Store12,computer-18 inch,2020-11-06,105
APAC,Australia,Store12,computer-15 inch,2020-11-06,119
APAC,Australia,Store11,phone-black,2020-11-07,74
APAC,Australia,Store11,phone-white,2020-11-07,143
APAC,Australia,Store11,computer-18 inch,2020-11-07,142
APAC,Australia,Store11,computer-15 inch,2020-11-07,194
APAC,Australia,Store12,phone-black,2020-11-07,182
APAC,Australia,Store12,phone-white,2020-11-07,80
APAC,Australia,Store12,computer-18 inch,2020-11-07,157
APAC,Australia,Store12,computer-15 inch,2020-11-07,156
APAC,Australia,Store11,phone-black,2020-11-08,77
APAC,Australia,Store11,phone-white,2020-11-08,102
APAC,Australia,Store11,computer-18 inch,2020-11-08,125
APAC,Australia,Store11,computer-15 inch,2020-11-08,169
APAC,Australia,Store12,phone-black,2020-11-08,199
APAC,Australia,Store12,phone-white,2020-11-08,142
APAC,Australia,Store12,computer-18 inch,2020-11-08,99
APAC,Australia,Store12,computer-15 inch,2020-11-08,155
APAC,Australia,Store11,phone-black,2020-11-09,58
APAC,Australia,Store11,phone-white,2020-11-09,95
APAC,Australia,Store11,computer-18 inch,2020-11-09,254
APAC,Australia,Store11,computer-15 inch,2020-11-09,139
APAC,Australia,Store12,phone-black,2020-11-09,209
APAC,Australia,Store12,phone-white,2020-11-09,228
APAC,Australia,Store12,computer-18 inch,2020-11-09,99
APAC,Australia,Store12,computer-15 inch,2020-11-09,100
APAC,Australia,Store11,phone-black,2020-11-10,42
APAC,Australia,Store11,phone-white,2020-11-10,94
APAC,Australia,Store11,computer-18 inch,2020-11-10,170
APAC,Australia,Store11,computer-15 inch,2020-11-10,151
APAC,Australia,Store12,phone-black,2020-11-10,274
APAC,Australia,Store12,phone-white,2020-11-10,245
APAC,Australia,Store12,computer-18 inch,2020-11-10,141
APAC,Australia,Store12,computer-15 inch,2020-11-10,108
APAC,Australia,Store11,phone-black,2020-11-11,44
APAC,Australia,Store11,phone-white,2020-11-11,102
APAC,Australia,Store11,computer-18 inch,2020-11-11,304
APAC,Australia,Store11,computer-15 inch,2020-11-11,223
APAC,Australia,Store12,phone-black,2020-11-11,176
APAC,Australia,Store12,phone-white,2020-11-11,266
APAC,Australia,Store12,computer-18 inch,2020-11-11,126
APAC,Australia,Store12,computer-15 inch,2020-11-11,109
APAC,Australia,Store11,phone-black,2020-11-12,59
APAC,Australia,Store11,phone-white,2020-11-12,171
APAC,Australia,Store11,computer-18 inch,2020-11-12,302
APAC,Australia,Store11,computer-15 inch,2020-11-12,185
APAC,Australia,Store12,phone-black,2020-11-12,248
APAC,Australia,Store12,phone-white,2020-11-12,143
APAC,Australia,Store12,computer-18 inch,2020-11-12,177
APAC,Australia,Store12,computer-15 inch,2020-11-12,157
APAC,Australia,Store11,phone-black,2020-11-13,51
APAC,Australia,Store11,phone-white,2020-11-13,103
APAC,Australia,Store11,computer-18 inch,2020-11-13,220
APAC,Australia,Store11,computer-15 inch,2020-11-13,80
APAC,Australia,Store12,phone-black,2020-11-13,146
APAC,Australia,Store12,phone-white,2020-11-13,114
APAC,Australia,Store12,computer-18 inch,2020-11-13,132
APAC,Australia,Store12,computer-15 inch,2020-11-13,109
APAC,Australia,Store11,phone-black,2020-11-14,35
APAC,Australia,Store11,phone-white,2020-11-14,113
APAC,Australia,Store11,computer-18 inch,2020-11-14,229
APAC,Australia,Store11,computer-15 inch,2020-11-14,92
APAC,Australia,Store12,phone-black,2020-11-14,248
APAC,Australia,Store12,phone-white,2020-11-14,117
APAC,Australia,Store12,computer-18 inch,2020-11-14,50
APAC,Australia,Store12,computer-15 inch,2020-11-14,84
APAC,Australia,Store11,phone-black,2020-11-15,66
APAC,Australia,Store11,phone-white,2020-11-15,126
APAC,Australia,Store11,computer-18 inch,2020-11-15,272
APAC,Australia,Store11,computer-15 inch,2020-11-15,138
APAC,Australia,Store12,phone-black,2020-11-15,208
APAC,Australia,Store12,phone-white,2020-11-15,168
APAC,Australia,Store12,computer-18 inch,2020-11-15,125
APAC,Australia,Store12,computer-15 inch,2020-11-15,163
APAC,Australia,Store11,phone-black,2020-11-16,41
APAC,Australia,Store11,phone-white,2020-11-16,87
APAC,Australia,Store11,computer-18 inch,2020-11-16,250
APAC,Australia,Store11,computer-15 inch,2020-11-16,159
APAC,Australia,Store12,phone-black,2020-11-16,239
APAC,Australia,Store12,phone-white,2020-11-16,221
APAC,Australia,Store12,computer-18 inch,2020-11-16,144
APAC,Australia,Store12,computer-15 inch,2020-11-16,135
APAC,Australia,Store11,phone-black,2020-11-17,71
APAC,Australia,Store11,phone-white,2020-11-17,141
APAC,Australia,Store11,computer-18 inch,2020-11-17,263
APAC,Australia,Store11,computer-15 inch,2020-11-17,200
APAC,Australia,Store12,phone-black,2020-11-17,320
APAC,Australia,Store12,phone-white,2020-11-17,154
APAC,Australia,Store12,computer-18 inch,2020-11-17,99
APAC,Australia,Store12,computer-15 inch,2020-11-17,169
APAC,Australia,Store11,phone-black,2020-11-18,52
APAC,Australia,Store11,phone-white,2020-11-18,137
APAC,Australia,Store11,computer-18 inch,2020-11-18,224
APAC,Australia,Store11,computer-15 inch,2020-11-18,242
APAC,Australia,Store12,phone-black,2020-11-18,220
APAC,Australia,Store12,phone-white,2020-11-18,95
APAC,Australia,Store12,computer-18 inch,2020-11-18,169
APAC,Australia,Store12,computer-15 inch,2020-11-18,209
APAC,Australia,Store11,phone-black,2020-11-19,75
APAC,Australia,Store11,phone-white,2020-11-19,102
APAC,Australia,Store11,computer-18 inch,2020-11-19,269
APAC,Australia,Store11,computer-15 inch,2020-11-19,197
APAC,Australia,Store12,phone-black,2020-11-19,203
APAC,Australia,Store12,phone-white,2020-11-19,167
APAC,Australia,Store12,computer-18 inch,2020-11-19,134
APAC,Australia,Store12,computer-15 inch,2020-11-19,174
APAC,Australia,Store11,phone-black,2020-11-20,58
APAC,Australia,Store11,phone-white,2020-11-20,120
APAC,Australia,Store11,computer-18 inch,2020-11-20,229
APAC,Australia,Store11,computer-15 inch,2020-11-20,193
APAC,Australia,Store12,phone-black,2020-11-20,207
APAC,Australia,Store12,phone-white,2020-11-20,201
APAC,Australia,Store12,computer-18 inch,2020-11-20,121
APAC,Australia,Store12,computer-15 inch,2020-11-20,152
APAC,Australia,Store11,phone-black,2020-11-21,50
APAC,Australia,Store11,phone-white,2020-11-21,114
APAC,Australia,Store11,computer-18 inch,2020-11-21,177
APAC,Australia,Store11,computer-15 inch,2020-11-21,141
APAC,Australia,Store12,phone-black,2020-11-21,122
APAC,Australia,Store12,phone-white,2020-11-21,143
APAC,Australia,Store12,computer-18 inch,2020-11-21,42
APAC,Australia,Store12,computer-15 inch,2020-11-21,152
APAC,Australia,Store11,phone-black,2020-11-22,43
APAC,Australia,Store11,phone-white,2020-11-22,118
APAC,Australia,Store11,computer-18 inch,2020-11-22,127
APAC,Australia,Store11,computer-15 inch,2020-11-22,160
APAC,Australia,Store12,phone-black,2020-11-22,208
APAC,Australia,Store12,phone-white,2020-11-22,226
APAC,Australia,Store12,computer-18 inch,2020-11-22,155
APAC,Australia,Store12,computer-15 inch,2020-11-22,205
APAC,Australia,Store11,phone-black,2020-11-23,50
APAC,Australia,Store11,phone-white,2020-11-23,117
APAC,Australia,Store11,computer-18 inch,2020-11-23,278
APAC,Australia,Store11,computer-15 inch,2020-11-23,115
APAC,Australia,Store12,phone-black,2020-11-23,189
APAC,Australia,Store12,phone-white,2020-11-23,158
APAC,Australia,Store12,computer-18 inch,2020-11-23,159
APAC,Australia,Store12,computer-15 inch,2020-11-23,153
APAC,Australia,Store11,phone-black,2020-11-24,58
APAC,Australia,Store11,phone-white,2020-11-24,145
APAC,Australia,Store11,computer-18 inch,2020-11-24,202
APAC,Australia,Store11,computer-15 inch,2020-11-24,142
APAC,Australia,Store12,phone-black,2020-11-24,193
APAC,Australia,Store12,phone-white,2020-11-24,241
APAC,Australia,Store12,computer-18 inch,2020-11-24,192
APAC,Australia,Store12,computer-15 inch,2020-11-24,207
APAC,Australia,Store11,phone-black,2020-11-25,56
APAC,Australia,Store11,phone-white,2020-11-25,128
APAC,Australia,Store11,computer-18 inch,2020-11-25,271
APAC,Australia,Store11,computer-15 inch,2020-11-25,138
APAC,Australia,Store12,phone-black,2020-11-25,215
APAC,Australia,Store12,phone-white,2020-11-25,156
APAC,Australia,Store12,computer-18 inch,2020-11-25,127
APAC,Australia,Store12,computer-15 inch,2020-11-25,151
APAC,Australia,Store11,phone-black,2020-11-26,57
APAC,Australia,Store11,phone-white,2020-11-26,176
APAC,Australia,Store11,computer-18 inch,2020-11-26,211
APAC,Australia,Store11,computer-15 inch,2020-11-26,161
APAC,Australia,Store12,phone-black,2020-11-26,260
APAC,Australia,Store12,phone-white,2020-11-26,172
APAC,Australia,Store12,computer-18 inch,2020-11-26,158
APAC,Australia,Store12,computer-15 inch,2020-11-26,170
APAC,Australia,Store11,phone-black,2020-11-27,65
APAC,Australia,Store11,phone-white,2020-11-27,108
APAC,Australia,Store11,computer-18 inch,2020-11-27,223
APAC,Australia,Store11,computer-15 inch,2020-11-27,98
APAC,Australia,Store12,phone-black,2020-11-27,244
APAC,Australia,Store12,phone-white,2020-11-27,157
APAC,Australia,Store12,computer-18 inch,2020-11-27,169
APAC,Australia,Store12,computer-15 inch,2020-11-27,128
APAC,Australia,Store11,phone-black,2020-11-28,55
APAC,Australia,Store11,phone-white,2020-11-28,95
APAC,Australia,Store11,computer-18 inch,2020-11-28,263
APAC,Australia,Store11,computer-15 inch,2020-11-28,144
APAC,Australia,Store12,phone-black,2020-11-28,291
APAC,Australia,Store12,phone-white,2020-11-28,168
APAC,Australia,Store12,computer-18 inch,2020-11-28,148
APAC,Australia,Store12,computer-15 inch,2020-11-28,103
APAC,Australia,Store11,phone-black,2020-11-29,85
APAC,Australia,Store11,phone-white,2020-11-29,101
APAC,Australia,Store11,computer-18 inch,2020-11-29,182
APAC,Australia,Store11,computer-15 inch,2020-11-29,114
APAC,Australia,Store12,phone-black,2020-11-29,208
APAC,Australia,Store12,phone-white,2020-11-29,133
APAC,Australia,Store12,computer-18 inch,2020-11-29,143
APAC,Australia,Store12,computer-15 inch,2020-11-29,109
APAC,Australia,Store11,phone-black,2020-11-30,60
APAC,Australia,Store11,phone-white,2020-11-30,104
APAC,Australia,Store11,computer-18 inch,2020-11-30,164
APAC,Australia,Store11,computer-15 inch,2020-11-30,160
APAC,Australia,Store12,phone-black,2020-11-30,230
APAC,Australia,Store12,phone-white,2020-11-30,183
APAC,Australia,Store12,computer-18 inch,2020-11-30,165
APAC,Australia,Store12,computer-15 inch,2020-11-30,149
APAC,Australia,Store11,phone-black,2020-12-01,69
APAC,Australia,Store11,phone-white,2020-12-01,130
APAC,Australia,Store11,computer-18 inch,2020-12-01,269
APAC,Australia,Store11,computer-15 inch,2020-12-01,124
APAC,Australia,Store12,phone-black,2020-12-01,259
APAC,Australia,Store12,phone-white,2020-12-01,264
APAC,Australia,Store12,computer-18 inch,2020-12-01,142
APAC,Australia,Store12,computer-15 inch,2020-12-01,214
APAC,Australia,Store11,phone-black,2020-12-02,79
APAC,Australia,Store11,phone-white,2020-12-02,123
APAC,Australia,Store11,computer-18 inch,2020-12-02,322
APAC,Australia,Store11,computer-15 inch,2020-12-02,211
APAC,Australia,Store12,phone-black,2020-12-02,110
APAC,Australia,Store12,phone-white,2020-12-02,240
APAC,Australia,Store12,computer-18 inch,2020-12-02,163
APAC,Australia,Store12,computer-15 inch,2020-12-02,238
APAC,Australia,Store11,phone-black,2020-12-03,77
APAC,Australia,Store11,phone-white,2020-12-03,73
APAC,Australia,Store11,computer-18 inch,2020-12-03,314
APAC,Australia,Store11,computer-15 inch,2020-12-03,236
APAC,Australia,Store12,phone-black,2020-12-03,190
APAC,Australia,Store12,phone-white,2020-12-03,215
APAC,Australia,Store12,computer-18 inch,2020-12-03,180
APAC,Australia,Store12,computer-15 inch,2020-12-03,99
APAC,Australia,Store11,phone-black,2020-12-04,105
APAC,Australia,Store11,phone-white,2020-12-04,118
APAC,Australia,Store11,computer-18 inch,2020-12-04,351
APAC,Australia,Store11,computer-15 inch,2020-12-04,210
APAC,Australia,Store12,phone-black,2020-12-04,288
APAC,Australia,Store12,phone-white,2020-12-04,290
APAC,Australia,Store12,computer-18 inch,2020-12-04,116
APAC,Australia,Store12,computer-15 inch,2020-12-04,207
APAC,Australia,Store11,phone-black,2020-12-05,55
APAC,Australia,Store11,phone-white,2020-12-05,142
APAC,Australia,Store11,computer-18 inch,2020-12-05,235
APAC,Australia,Store11,computer-15 inch,2020-12-05,182
APAC,Australia,Store12,phone-black,2020-12-05,315
APAC,Australia,Store12,phone-white,2020-12-05,208
APAC,Australia,Store12,computer-18 inch,2020-12-05,117
APAC,Australia,Store12,computer-15 inch,2020-12-05,197
APAC,Australia,Store11,phone-black,2020-12-06,42
APAC,Australia,Store11,phone-white,2020-12-06,124
APAC,Australia,Store11,computer-18 inch,2020-12-06,202
APAC,Australia,Store11,computer-15 inch,2020-12-06,141
APAC,Australia,Store12,phone-black,2020-12-06,198
APAC,Australia,Store12,phone-white,2020-12-06,320
APAC,Australia,Store12,computer-18 inch,2020-12-06,115
APAC,Australia,Store12,computer-15 inch,2020-12-06,128
APAC,Australia,Store11,phone-black,2020-12-07,84
APAC,Australia,Store11,phone-white,2020-12-07,119
APAC,Australia,Store11,computer-18 inch,2020-12-07,309
APAC,Australia,Store11,computer-15 inch,2020-12-07,136
APAC,Australia,Store12,phone-black,2020-12-07,216
APAC,Australia,Store12,phone-white,2020-12-07,291
APAC,Australia,Store12,computer-18 inch,2020-12-07,169
APAC,Australia,Store12,computer-15 inch,2020-12-07,160
APAC,Australia,Store11,phone-black,2020-12-08,87
APAC,Australia,Store11,phone-white,2020-12-08,110
APAC,Australia,Store11,computer-18 inch,2020-12-08,187
APAC,Australia,Store11,computer-15 inch,2020-12-08,143
APAC,Australia,Store12,phone-black,2020-12-08,259
APAC,Australia,Store12,phone-white,2020-12-08,284
APAC,Australia,Store12,computer-18 inch,2020-12-08,154
APAC,Australia,Store12,computer-15 inch,2020-12-08,256
APAC,Australia,Store11,phone-black,2020-12-09,71
APAC,Australia,Store11,phone-white,2020-12-09,137
APAC,Australia,Store11,computer-18 inch,2020-12-09,395
APAC,Australia,Store11,computer-15 inch,2020-12-09,217
APAC,Australia,Store12,phone-black,2020-12-09,200
APAC,Australia,Store12,phone-white,2020-12-09,237
APAC,Australia,Store12,computer-18 inch,2020-12-09,186
APAC,Australia,Store12,computer-15 inch,2020-12-09,296
APAC,Australia,Store11,phone-black,2020-12-10,65
APAC,Australia,Store11,phone-white,2020-12-10,150
APAC,Australia,Store11,computer-18 inch,2020-12-10,256
APAC,Australia,Store11,computer-15 inch,2020-12-10,218
APAC,Australia,Store12,phone-black,2020-12-10,291
APAC,Australia,Store12,phone-white,2020-12-10,205
APAC,Australia,Store12,computer-18 inch,2020-12-10,169
APAC,Australia,Store12,computer-15 inch,2020-12-10,240
APAC,Australia,Store11,phone-black,2020-12-11,80
APAC,Australia,Store11,phone-white,2020-12-11,136
APAC,Australia,Store11,computer-18 inch,2020-12-11,257
APAC,Australia,Store11,computer-15 inch,2020-12-11,132
APAC,Australia,Store12,phone-black,2020-12-11,149
APAC,Australia,Store12,phone-white,2020-12-11,176
APAC,Australia,Store12,computer-18 inch,2020-12-11,206
APAC,Australia,Store12,computer-15 inch,2020-12-11,180
APAC,Australia,Store11,phone-black,2020-12-12,45
APAC,Australia,Store11,phone-white,2020-12-12,104
APAC,Australia,Store11,computer-18 inch,2020-12-12,229
APAC,Australia,Store11,computer-15 inch,2020-12-12,141
APAC,Australia,Store12,phone-black,2020-12-12,186
APAC,Australia,Store12,phone-white,2020-12-12,206
APAC,Australia,Store12,computer-18 inch,2020-12-12,175
APAC,Australia,Store12,computer-15 inch,2020-12-12,162
APAC,Australia,Store11,phone-black,2020-12-13,56
APAC,Australia,Store11,phone-white,2020-12-13,165
APAC,Australia,Store11,computer-18 inch,2020-12-13,234
APAC,Australia,Store11,computer-15 inch,2020-12-13,170
APAC,Australia,Store12,phone-black,2020-12-13,182
APAC,Australia,Store12,phone-white,2020-12-13,131
APAC,Australia,Store12,computer-18 inch,2020-12-13,201
APAC,Australia,Store12,computer-15 inch,2020-12-13,190
APAC,Australia,Store11,phone-black,2020-12-14,53
APAC,Australia,Store11,phone-white,2020-12-14,102
APAC,Australia,Store11,computer-18 inch,2020-12-14,183
APAC,Australia,Store11,computer-15 inch,2020-12-14,185
APAC,Australia,Store12,phone-black,2020-12-14,326
APAC,Australia,Store12,phone-white,2020-12-14,267
APAC,Australia,Store12,computer-18 inch,2020-12-14,187
APAC,Australia,Store12,computer-15 inch,2020-12-14,195
APAC,Australia,Store11,phone-black,2020-12-15,59
APAC,Australia,Store11,phone-white,2020-12-15,135
APAC,Australia,Store11,computer-18 inch,2020-12-15,183
APAC,Australia,Store11,computer-15 inch,2020-12-15,155
APAC,Australia,Store12,phone-black,2020-12-15,244
APAC,Australia,Store12,phone-white,2020-12-15,255
APAC,Australia,Store12,computer-18 inch,2020-12-15,118
APAC,Australia,Store12,computer-15 inch,2020-12-15,233
APAC,Australia,Store11,phone-black,2020-12-16,44
APAC,Australia,Store11,phone-white,2020-12-16,143
APAC,Australia,Store11,computer-18 inch,2020-12-16,229
APAC,Australia,Store11,computer-15 inch,2020-12-16,166
APAC,Australia,Store12,phone-black,2020-12-16,256
APAC,Australia,Store12,phone-white,2020-12-16,258
APAC,Australia,Store12,computer-18 inch,2020-12-16,188
APAC,Australia,Store12,computer-15 inch,2020-12-16,208
APAC,Australia,Store11,phone-black,2020-12-17,85
APAC,Australia,Store11,phone-white,2020-12-17,98
APAC,Australia,Store11,computer-18 inch,2020-12-17,316
APAC,Australia,Store11,computer-15 inch,2020-12-17,127
APAC,Australia,Store12,phone-black,2020-12-17,201
